status Javgctr z Fbare0 Fbare1 Javgbtm i Fshear1 Fshear2 Fp2 Fshear0 r Fp1 Fp0 Fbarevol0 Fbarevol1 Fbarevol2 Javgtop Fbare2
<type 'numpy.int64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.int32'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'> <type 'numpy.float64'>
1 17.0905292295 4.353e-09 2.2802528382 0.0825460207576 17.0919768484 90 -0.000172572412212 -0.141855706454 -0.634564747351 0.00107699320657 2.28e-10 -0.0387376514476 0.0136239425968 2.78381241218 -0.0157353239024 -0.8540404399 17.0910876932 -0.771915691433
1 17.2572814428 4.427e-09 2.15332267654 0.0529480560958 17.2587223873 91 0.000259662368598 -0.164612450528 -0.653495553254 0.000806653616878 2.12e-10 -0.0187559796839 0.0404056431131 2.59939332728 -0.00473468762555 -0.877181081946 17.2577689833 -0.841821060423
1 12.1609266532 4.65e-09 2.21366268437 0.0442313026967 12.162026664 92 -0.000489817394704 -0.108579772361 -0.393560513952 0.00100037532438 2.17e-10 -0.0270605391147 0.0348237346078 2.73652974861 -0.00958734039693 -0.68946403328 12.160822584 -0.655400147999
1 20.5191594827 4.57e-09 2.04436263577 0.0102947845496 20.5208982662 93 0.00139707030354 -0.178903588487 -0.727933746415 0.00102102142405 2.04e-10 -0.0479739807717 0.00139606702256 2.51403601187 0.00133954383144 -1.06896972546 20.5199297867 -0.968506298397
1 8.04709980434 -8.126e-09 -0.530861858824 -0.019416113895 8.02659882445 94 -8.87166766351e-05 -0.00406045491523 0.13773984895 0.00077924794952 1.385e-09 0.00257152455326 -0.0922457576766 -0.542608048756 -0.0104962099063 0.931248877937 8.04657974807 1.55084229608
1 20.6675538888 8.121e-09 -0.567891403672 0.00635982678542 20.6695938431 95 0.000107576076201 -0.011597037291 -0.188487579306 -0.00131257240641 1.383e-09 0.000132486569221 -0.116199213732 -0.777116379713 0.0100169256549 -1.09099838117 20.6458336627 -1.70551153541
1 8.05936885964 -3.108e-09 1.86790850213 -0.0561967313256 8.06016860453 96 0.000133510007218 -0.0906525976678 -0.294496942706 0.000575898028401 1.7e-10 0.00224845860539 0.0611736749688 2.3293990594 -0.000504559292204 -0.311462460137 8.05869652395 -0.280198678964
1 9.03791437641 -4.208e-09 1.91835208139 0.0187425837905 9.03942505394 97 2.3914345968e-05 -0.0759012130179 -0.28226866074 0.000563988020242 1.71e-10 0.00238493155451 0.0232540675494 2.33087368951 0.0015497752907 -0.301891826214 9.03750724907 -0.233309826249
1 11.5535260159 3.104e-09 1.81683857254 -0.000310214631432 11.5548657532 98 0.000539897120616 -0.140251972357 -0.477375587038 0.00156248751879 1.76e-10 0.0510925483653 0.0444422138061 2.25971990113 -0.00582838669175 -0.66597122704 11.5539640757 -0.526223627621
1 12.3106104921 1.358e-09 2.91573999934 0.206063966046 13.1686591527 99 0.000316733617407 -0.130577279604 -0.443860645586 0.00184231814778 2.94e-10 0.0244776309656 0.0761493515195 3.51043404653 0.189316973098 -0.887372115957 13.0560696626 -0.919449245582
1 19.6287310531 -1.358e-09 3.3329578494 -0.011380917392 20.1296318088 100 -0.00129735999063 -0.191232553611 -0.679454397982 -0.000241453917025 2.94e-10 0.0152987385695 0.0450572461016 3.98166048537 0.00406366161235 -0.898495599145 20.4969662073 -0.696990755317
1 19.5888247617 -9.836e-09 0.260799936882 0.0181687965047 19.5907378953 101 9.35916361507e-05 -0.00049578868605 -0.0015563803619 -0.000565855750576 8.026e-09 0.00259271448355 -0.00916789270878 -0.0207146930958 0.00980881867717 -0.0153007634373 19.5894544641 -0.0736047158033
1 28.7664413598 9.836e-09 -0.531668494433 0.0665735227021 28.7692693778 102 -0.000181664749139 -0.000225091361149 0.072117064823 -0.000762101486207 8.026e-09 -0.0137435301322 0.0672072439606 0.237897287863 -0.0380597136068 0.229947867166 28.7677478124 -0.412555653792
1 9.94538194808 8.194e-09 -0.354351996815 -0.16337790971 9.94618394138 103 5.42843951523e-05 0.000359345006498 0.033863727037 -0.000256397352251 4.638e-09 0.0136556947283 0.00886418329368 -0.000267308957859 0.0370870195593 0.0599548900538 9.94513382311 -0.680518363752
1 11.0894540231 -8.194e-09 -0.547908536913 -0.289769679906 11.0910513224 104 -0.000440405020897 -0.000563104964509 -0.0477219627653 -0.000799451071646 4.793e-09 0.0173565648695 0.0226739018883 0.0395892851177 0.0556948431113 -0.0991175880948 11.0890385262 0.625216183384
1 8.12023801795 -5.388e-09 -0.476524361119 0.112766186578 8.12123373263 105 0.000159173202993 -3.58214073422e-05 0.0022422214204 -0.00114603799472 8.256e-09 -0.0105166336647 0.0448805475513 0.131523202374 -0.0421240451676 0.00408390529558 8.11967739116 -0.0410930610118
1 11.0743392731 5.388e-09 -0.663419098009 0.0106133886226 11.0753893195 106 8.50637268124e-05 0.000216285699603 -0.00396505236004 -0.00120128842213 8.256e-09 0.00212096641888 0.0707777296949 0.235751680539 0.0138122289904 -0.0134875981282 11.0741169853 0.0796651930958
1 7.87411146103 -3.333e-09 0.816330720867 0.0424333398579 7.8748557564 107 4.56943727744e-05 -0.0923929690613 -0.271359036973 0.000937550244518 7.6e-11 -0.0143202815156 0.0291527568365 1.06272728755 -0.00046527932269 -0.295858022625 7.87342227854 -0.234017583726
1 22.9507641164 -4.77e-10 3.83891583147 0.0210365097918 22.7518254926 108 0.00163623997641 -0.159306833515 -0.756631422377 0.00229973054127 3.43e-10 -0.0419121764406 -0.0915173612736 4.32709055534 -0.00649613299078 -0.937505447505 23.2769573177 -0.624631407323
1 8.80730357061 -7.411e-09 1.20498124426 0.00265779325598 8.7193343444 109 0.000135920619536 -0.0748983421641 0.262036910369 -0.00441763810625 3.33e-10 0.00594040027794 0.12267083131 1.56637175224 0.0172160787766 4.70622354939 8.80680861076 4.4661937372
1 8.56098886139 -6.814e-09 2.6747721685 0.0264496401761 8.54521115611 110 8.52848659864e-05 -0.0774448302325 -0.0292283746595 0.000883581840392 3.4e-10 0.00536767876284 0.149271162581 3.07784778114 -0.00898151748197 3.10133056301 8.56046107806 2.81279541549
1 13.9964959834 3.494e-09 0.90179043189 0.000320452716452 13.9978232368 111 6.02271399945e-05 -0.180987581197 -0.587980212972 0.00121783052805 8.8e-11 0.0375349076328 0.00591655891638 1.14043170729 -0.00107227348977 -0.674412161278 13.996826009 -0.60156972389
1 8.87508396273 -3.826e-09 0.966641561352 0.0302068688611 8.87618036979 112 0.000106217226162 -0.091681951473 -0.307947964126 0.000761866926055 8.8e-11 0.00592136446373 0.0252482032983 1.20825115381 0.0164066429463 -0.333010408776 8.87460147553 -0.301317992479
1 10.0298496513 -1.894e-09 3.02029101704 -0.0287921715282 10.33255431 113 -2.20848829837e-05 -0.077142452815 -0.334441038901 0.00220124902879 2.72e-10 0.000123387205238 0.064950033541 3.63635646314 0.00178573124275 -0.476058480491 10.3737780294 -0.638200519169
1 9.28761332103 -4.286e-09 3.90827001776 -0.0531536279779 9.28911628981 114 0.000157615192927 -0.0544877021584 -0.105024174885 0.00279109017788 3.22e-10 0.00358043321469 0.127584217054 4.05210930126 0.0184673523051 0.0152519258728 9.28722106976 -0.115169891813
1 19.1079179518 3.032e-09 3.6072371259 0.028793199951 19.1091837514 115 -0.00149308081322 -0.0871880181246 -0.233652757763 0.00331089756424 3.23e-10 -0.00553716421455 0.117461066248 3.48433596843 -0.0161505127031 -1.10815253925 19.1088103459 -0.446367081162
1 8.62557304451 -5.904e-09 -0.642034310758 -0.0482859702762 8.6264825433 116 4.76528724379e-05 0.0003373026495 -0.0403797221575 -0.00115942539433 8.624e-09 0.00423493176573 0.0580478130101 0.178045969343 0.0208834076612 -0.0999297338104 8.62511986546 0.470066251514
1 9.47894720026 5.904e-09 -0.659800959856 0.266694659516 9.47939205222 117 0.000477645188703 5.34187146454e-05 0.00663750212023 -0.000995832802268 8.624e-09 -0.020935914088 0.0569835898893 0.173398169906 -0.0767649728144 0.0163087603593 9.47881046942 -0.129234517676
1 9.59389096333 -3.488e-09 -0.348183254244 0.320112495521 9.59483195129 118 -0.000127720522494 -0.00140049569415 0.00501150205355 0.00207167833771 4.495e-09 -0.00888692689022 -0.0797471674831 -0.460211397879 -0.0198057203414 0.0272226907515 9.59309103619 -0.133714588863
1 22.236035451 3.488e-09 -0.549428765247 0.258532075576 22.2373949488 119 -0.000859495236661 0.000802708417774 0.00746719078016 0.00219298337087 4.495e-09 -0.0147533163398 -0.0592900234263 -0.386619981958 -0.042967794838 0.00859648556731 22.2366365606 -0.118368047535
1 11.7484287268 5e-12 0.773680403944 -0.0471291636002 11.7492147266 120 0.000143552739651 -0.153751679374 -0.53455708069 0.000532654856226 6.5e-11 -0.0362063143935 -0.0493875194348 0.899275286218 0.0115255085264 -0.127401341206 11.7479528149 -0.104610500812
1 8.87568749977 -7.965e-09 0.137451445754 -0.230337651205 8.78084601224 121 -0.000455334965319 -0.0290442132372 0.356524838262 -3.39551575653e-05 1.63e-10 0.00526716511909 0.0172011179944 0.128775141906 0.0137628904821 2.97952786414 8.87521795595 2.68682108036
1 10.7311460399 -6.718e-09 -0.719298783518 0.0516535712471 10.7322020895 122 -0.00016221167992 -0.00266655703138 -0.010345050915 0.00140891546577 4.283e-09 -0.000557201566027 -0.0775611257103 -0.505696312538 -0.00654162456246 0.000468926725479 10.7309410518 0.549443422565
1 14.9093935395 6.718e-09 -0.736270824162 0.00506284037517 14.9099121529 123 0.000222129720313 0.00232632493754 -0.0108909797731 0.00216745832601 4.27e-09 -0.00370776080376 -0.0748454800946 -0.485520789031 -0.0245280917159 -0.0814901695667 14.9092671723 -0.113406018608
1 8.70097562548 7.165e-09 0.544414278252 0.0547092173737 8.70158600107 124 -0.000219616408614 -0.12568958481 -0.738058349788 0.00189433652348 9.4e-11 0.00317407063933 0.05725210951 0.706204222765 0.00543515766065 -4.71797248222 8.62661441525 -4.29357283892
1 9.29009517801 7.988e-09 -0.0294984269315 -0.099202785841 9.29081519146 125 0.000245698680712 -0.0638487683835 -0.593304117484 0.00138841581209 1.96e-10 -0.00743173060251 0.0316306082106 0.171629933256 0.0240077642766 -3.23314931128 9.11873691914 -3.64075365449
1 18.3582576573 4.404e-09 3.5489204679 -0.0385158469747 18.3591903672 126 -0.000529319175518 -0.0756980120535 -0.205607834205 0.00124860525674 3.51e-10 0.00726007888792 0.130936034016 3.71704227826 -0.0419675931326 -0.914260739784 18.3586466449 -0.81609378704
1 8.6700736661 7.932e-09 0.0781109241621 0.0292709172847 8.67065616834 127 0.000261313095751 -0.0664816209687 -0.620614460076 0.00214174807422 1.77e-10 0.00266900520996 0.0322417205343 0.181701042711 -0.0100447051138 -3.44562123012 8.5486171238 -3.72081291081
1 16.7539654445 5.473e-09 3.04783225724 0.0479533510972 16.7552904496 128 -0.000714482604102 -0.107165515542 -0.540886048059 0.000303755322887 3.14e-10 -0.0263531072919 0.146170777386 3.55109557484 -0.00495910380388 -1.29304177434 16.7544668923 -1.20136578866
1 17.1034702468 5.244e-09 3.38941028379 -0.0523153934156 17.1043521787 129 -0.000599916508931 -0.0755899029735 -0.197715238722 0.00107712528856 3.21e-10 -0.00345164678119 0.115886236527 3.23958087861 0.00639390740075 -1.00411156699 17.103613013 -0.700457997707
1 19.5953584986 2.609e-09 3.06985512429 -0.0825605092168 19.5976132445 130 0.000403349178013 -0.160166133535 -0.381098492249 0.00257299721087 3.08e-10 0.0101233572494 0.11607217217 3.35525004661 0.092981779886 -1.3272387531 19.5965229941 -0.993361930863
1 8.05947841462 -6.307e-09 3.04206032426 -0.0227107899885 8.06010739311 131 -0.000251642954772 -0.0476276379167 -0.141963991191 0.00128592137677 3.22e-10 0.0122015038405 0.123585134314 3.54275589059 0.00508895667072 1.46537208844 8.05900765937 1.24452504778
1 8.39152896084 -5.478e-09 3.51430334035 0.0254646072917 8.39251948682 132 0.00025922257576 -0.0487898972376 -0.0935876872175 0.00216645502251 3.13e-10 0.00188957479357 0.148537979101 3.70259834916 -0.0047481374148 0.185681787886 8.39110889205 0.317358301485
1 8.6219130147 -5.048e-09 3.52990655832 -0.145429141217 8.62306464141 133 -4.12911045672e-05 -0.0505840978497 -0.105058698533 0.00232720444385 3.09e-10 -0.00141507800941 0.132956256004 3.66209509111 -0.0796636652992 -0.040746948461 8.62152067169 0.0226854817331
1 19.2004642891 2.034e-09 3.38652479778 -0.0192372314644 19.1996070945 134 -8.04503887213e-05 -0.082874904486 -0.246844405739 0.00165647706061 3.17e-10 -0.00528029328396 0.108048964155 3.52372461154 0.0269321957961 -1.75786356624 19.1981173622 -1.50900428602
1 18.1939855822 -1.98e-09 3.07370071965 0.00747682234246 19.0835549132 135 -0.000159056947144 -0.161739783276 -0.713742912013 0.00225836670786 2.61e-10 -0.0304499045026 0.0670600081039 3.61696380004 -0.00237279371747 -0.862359001651 19.1112672307 -0.884451599893
1 8.60658786841 -6.552e-09 1.44204383973 0.0804571852159 8.60734953276 136 -2.45078213827e-05 -0.0743353480457 -0.172045247683 0.000210085942747 1.66e-10 0.016096228196 0.093273195132 1.89685738411 -0.0162186296319 2.00260269946 8.60621303272 1.7938202718
1 7.99695402167 -6.919e-09 0.380553531255 -0.00389136283057 7.99248529826 137 3.77069725276e-05 -0.0927753011817 -0.0316471598579 -0.000479466655545 4.7e-11 0.0112876387141 0.0139771859192 0.454636559613 -0.00367113541584 3.15860830602 7.99644459665 2.95663756128
1 21.3952572256 6.092e-09 0.579937565152 -0.00296289660703 21.3974097074 138 0.00103172016188 -0.240842785812 -0.92396689972 0.000964760375487 7.2e-11 0.0907586730622 -0.0476943758672 0.84953333387 0.0103790641571 -2.33760054523 21.3961154754 -2.00807160787
1 23.337105953 -1.895e-09 4.04507608351 0.00189636914667 23.8309203567 139 -6.55366420969e-05 -0.136680443951 -0.657189306438 0.00287644251206 3.41e-10 -0.0843330527488 0.0295245791974 4.58246763846 -0.0130076094809 -1.09789753637 23.8995245028 -1.09877285427
1 18.2139414875 -1.862e-09 4.46442155297 -0.142848306149 18.2156417674 140 -0.000927659614235 -0.0976750084756 -0.235340131989 0.00215702134219 3.86e-10 0.00927166805664 0.135498016793 4.70524891634 0.00662300093618 -0.849656171067 18.2135962442 -0.703035351665
1 14.5875061639 -2.375e-09 4.48904049666 0.065198562623 14.5883805846 141 -7.98766849094e-05 -0.0779293571609 -0.18028521829 0.00244945793561 3.86e-10 -0.00459611323979 0.139750527465 4.65967756758 -0.00721567139765 -0.744005775681 14.5871064063 -0.840884653365
1 16.487392533 -2.414e-09 3.95024288781 -0.00756502934988 16.4886846883 142 0.00073562866664 -0.108761874527 -0.481405442866 0.00143041904696 3.41e-10 -0.0177065860581 0.0363865118124 4.47803606525 0.00135434027276 -0.851334072423 16.4871807197 -0.669673373296
1 8.74637181964 -4.399e-09 4.15364969464 0.0258890216825 8.74771629683 143 5.73708364998e-05 -0.0443577352972 -0.0911870608711 0.00206480318002 3.42e-10 3.53529241065e-05 0.132768127243 4.11635481893 -0.0160701910945 -0.000605333968148 8.74595213635 -0.12093484293
1 8.48834478291 -4.434e-09 4.10528344445 0.16941717075 8.48965989321 144 -0.000351656444852 -0.0407485404618 -0.0814625568248 0.00198820642583 3.86e-10 -0.00429135664221 0.143260727565 4.4466511096 -0.00643163403211 0.0435353595749 8.48789768644 0.0409197215433
1 7.91271125605 -5.934e-09 3.3601555148 0.0705643346703 7.9133950667 145 0.000322405838993 -0.0365676985689 -0.156599816067 0.00134750466296 3.41e-10 0.0134517255519 0.10615804796 3.89162270205 -0.00983630494572 0.723509291547 7.91223933511 0.607368047191
1 7.92658845972 -5.969e-09 3.9007836498 -0.00314708258101 7.92768588158 146 0.000509174631685 -0.039320233869 -0.0362435128969 0.00131292055716 3.86e-10 -0.00172710905042 0.179376277704 4.02070193011 -0.0109538131005 0.784570127029 7.92607625159 0.376963757384
1 18.6461019093 2.92e-09 3.70783966419 -0.0219449625989 18.6481348084 147 0.00100099627309 -0.13318563034 -0.332729483925 0.002736299619 3.42e-10 -0.000918684809525 0.127110782112 3.71249060675 -0.00380163886283 -1.05639295496 18.6470563951 -0.834736934079
1 18.4016217167 2.885e-09 3.75114143984 -0.0662610068299 18.4035239104 148 -0.000705447128743 -0.105419349777 -0.275129806824 0.00224772018036 3.86e-10 -0.00584115681562 0.144188166266 3.87492950253 -0.0413272696393 -1.11950537228 18.402464178 -0.817173534354
1 17.3924691857 6.725e-09 3.01194131794 0.0425597188776 17.3938630951 149 -7.33597977499e-05 -0.0793030070308 -0.40269221158 0.000745605960301 3.47e-10 -0.00490333486339 0.163866993984 3.00023763084 -0.0751480623067 -4.15972858178 17.3931042499 -3.65577642441
1 11.1560842931 5.749e-09 3.33760101183 -0.0539768217288 11.1569398734 150 0.000524239925671 -0.0739117286031 -0.199507104036 0.00181231815915 3.22e-10 0.00566808556086 0.141617423646 3.50271515468 0.00607662391456 -1.26262125529 11.1560610308 -1.07557719842
1 17.95644814 -2.028e-09 3.92670166194 -0.113141625256 17.9578686932 151 -0.000226900170894 -0.117607590505 -0.269055320612 0.00301599886237 3.17e-10 -0.00213150491623 0.126026582128 4.12437522149 0.00651208253903 -0.824071178702 17.9560986092 -0.511957938481
1 9.20974561239 -2.789e-09 3.3545910688 -0.00653993829292 9.21064117463 152 -0.00022691862895 -0.0592995538242 -0.264957920233 0.00165245548365 3.07e-10 -0.00410137683677 0.0565373301004 3.94412386273 -0.0422936442886 -0.396838676567 9.20915777343 -0.306917932351
1 16.7582810863 -2.539e-09 3.64633538296 0.0318622864591 16.7590202429 153 0.000575994679066 -0.100648754834 -0.454268297342 0.00154168681283 3.2e-10 -0.0367658707839 0.0571611954991 4.26668968641 -0.0961966967956 -0.792232205604 16.7582199606 -0.620481145088
1 7.39790412287 1.768e-09 3.06517530069 0.0908059065062 7.86737714041 154 -0.000339231635068 -0.0812060469956 -0.243266319109 0.00103985300087 3.11e-10 0.000734592972425 0.0363522802889 3.68451842435 0.125726730911 -0.914843745435 7.83124515633 -0.699429980777
1 8.54001012226 -4.767e-09 3.52059410711 -0.0140986480909 8.54109974655 155 0.000224369018345 -0.0500725214494 -0.257366659781 0.000833446672085 3.17e-10 -0.00418550951827 0.0914877842577 4.04780602757 0.0204973230273 -0.0479941940786 8.53961359411 0.0157083650739
1 8.67945176629 -5.299e-09 3.63240946629 -0.204834646901 8.68046847648 156 0.000203260622348 -0.0506435969216 -0.0950903368104 0.00232321932338 3.09e-10 0.00407116909263 0.14234553823 3.7072267898 0.00383641588887 0.102193226002 8.67907335233 -0.0131528300507
1 19.256007061 2.275e-09 4.11279148586 -0.0853442516783 19.2573954541 157 -0.000265616975914 -0.0787619337645 -0.240579097946 0.00206400271092 3.22e-10 0.00305503164008 0.0995428662646 3.56517226898 0.0147160310716 -1.65559087129 19.2571363359 -1.45223050252
1 8.03281099807 -5.734e-09 3.56188709511 0.0975703060269 8.03430730852 158 0.000226697799503 -0.0479178308451 -0.0677427690459 0.00204284190227 3.13e-10 -0.000558703239333 0.153284684832 3.62907331623 -0.0123622337155 0.450753686734 8.03231853193 0.406121957959
1 11.4219274458 -4.75e-10 1.02656597551 0.00722221480541 11.4366506814 159 0.000365128219173 -0.138075504354 -0.588737975287 0.000379118086994 9e-11 7.95225312546e-05 0.0136323589535 1.23883110344 0.00880835879305 -0.271249363813 11.5954973236 -0.0263290622606
1 22.433603118 1.014e-09 3.71890882851 -0.315795548222 23.2078335595 160 0.000427025775341 -0.102216231321 -0.27469384393 0.00255309444877 3.26e-10 -0.00973919244707 0.097673767364 3.91179861882 -0.332480742738 -0.976705435266 22.4529159469 -0.782990691543
1 8.0065267589 -5.426e-09 2.68136403093 -0.00129732516032 8.00756602112 161 7.93471024284e-05 -0.0557805217614 -0.239374205519 0.0009013075253 2.58e-10 0.00641731391966 0.0683407534713 3.30827640172 0.0052027903773 0.181214435453 8.00604294088 0.17105049283
1 17.5553707511 1.987e-09 2.61771475131 0.0153363519838 18.3808769864 162 0.000516604005982 -0.150229655032 -0.683371297962 -0.000345696531081 2.66e-10 0.0169870038171 -0.0144821407526 3.08264288786 0.0595384910116 -1.4103189698 18.325550712 -1.11706127391
1 11.5041779067 7.327e-09 0.80891365595 0.091573309443 11.5051691972 163 7.78557660344e-05 -0.0849738557164 -0.674839676891 0.00164591578733 1.31e-10 0.00145300313412 0.0655890131183 0.737264892384 0.0155339230951 -5.03980015744 11.3674075769 -4.14239752056
1 28.6917431602 7.815e-09 0.790022644202 -0.0195927587348 28.693816199 164 3.8198044918e-05 -0.106447874118 -0.732365698703 0.00113766063966 2.28e-10 -0.000186785555946 0.0226979614056 0.262576004886 -0.0211788934415 -4.29007031709 27.857619228 -3.91882175204
1 8.20577822552 -7.818e-09 0.197668661382 -0.00982312035807 8.08869834903 165 -0.000626370872278 -0.0670631117512 0.300562739462 -0.00307905854145 2.33e-10 0.00852072208632 0.0517590485841 0.400950094048 -0.00527783976539 3.58211013277 8.20530194594 3.73638875519
1 8.06542107926 -8.341e-09 -0.0478683651306 -0.0362040051095 8.06623182601 166 -9.55215192112e-06 -0.00607648196551 0.263455112053 -0.000147909738705 7.76e-10 -0.000988814024799 -0.0113774956944 -0.0706509733477 -0.0117981410889 1.75614329421 8.0648760899 1.6608891647
1 8.63994105459 -8.079e-09 0.130238102729 -0.127661615416 8.49083232182 167 -0.00035599720002 -0.0336142410437 0.305509024379 -0.000674221082907 5.26e-10 0.000503578515448 -0.00871782605182 0.0839315256577 0.0180951585856 2.77650940932 8.63971378598 3.05424338354
1 19.736094198 5.83e-09 3.43988862045 -0.0632271428661 19.7371651624 168 -0.000204690156382 -0.0848077192992 -0.251021104109 0.00318296089661 3.36e-10 -0.00222109096855 0.11897729926 3.46446725295 0.0124241775973 -1.88343941216 19.736694155 -1.26642508402
1 17.3946171181 7.86e-09 0.304801496264 -0.00989956059721 17.3954189014 169 -1.76179305199e-06 -0.042817432948 -0.593627684491 0.00206471370817 4.35e-10 0.0014822620237 0.0334086551552 0.310571487662 0.0169558834489 -4.08498361845 16.9299075666 -3.84710316832
1 8.30536068958 -7.863e-09 0.501405763286 -0.113451465482 8.04010126455 170 0.000311922005041 -0.0206556190315 0.43056371303 -0.000214774772229 4.46e-10 0.00491588480227 0.0466458704192 0.386093833069 0.0139718620682 3.58065782766 8.30493673927 3.38739933472
